enterprise_number,year,10,10/11,10/15,10/49,11,12,13,14,15,16,17,17/49,19,20/58,21,21/28,22/27,28,29,29/58,3,40/41,42/48,490/1,492/3,50/53,54/58,60,60/61,60/66A,61,62,630,631/4,635/8,640/8,649,65/66B,66A,67/77,680,689,691/2,694,694/7,695,696,697,70,70/76A,71,72,74,75,75/76B,76,76A,780,789,791/2,794,9900,9901,9903,9904,9905,9906
0417774743,2021,62000.0,62000.0,248863.0,355401.0,,,186863.0,,,,17615.0,106537.0,,355401.0,,94472.0,94472.0,,,260928.0,102236.0,49140.0,85371.0,16029.0,3550.0,996.0,92525.0,,,,,185839.0,34854.0,,,2938.0,,2024.0,,,,,,,,,,,,,,,,14.0,14.0,,,,,49241.0,,176401.0,-47231.0,-49241.0,-49241.0,-49241.0,-49241.0
0417774743,2022,62000.0,62000.0,98659.0,200484.0,,,36659.0,,,,2280.0,101825.0,,200484.0,,14437.0,14437.0,,,186046.0,90819.0,61707.0,98388.0,3565.0,1156.0,987.0,28966.0,,,,,214826.0,80610.0,,,2897.0,,1713.0,,,,,,,,,,,,,,,,461.0,461.0,,,,,150204.0,,149381.0,-148952.0,-150204.0,-150204.0,-150204.0,-150204.0
0417774743,2023,62000.0,62000.0,83054.0,201774.0,,,21054.0,,,,0.0,118719.0,,201774.0,,14173.0,14173.0,,,187600.0,72977.0,75392.0,118719.0,4632.0,0.0,996.0,33602.0,,,,,224960.0,9714.0,,,3340.0,,2653.0,219.0,,,,,,,,,,,,,,,9.0,9.0,,2638.0,,,15604.0,,225275.0,-12960.0,-15604.0,-15604.0,-15604.0,-15604.0
0417803051,2014,62000.0,,1308267.0,2293006.0,,,1246267.0,,,,602188.0,984738.0,,2293006.0,,,869959.0,14894.0,,1408152.0,87445.0,123362.0,382549.0,,,91309.0,1106035.0,,,,,310226.0,97625.0,,,3601.0,,,,76380.0,,,101466.0,45000.0,,,,,,,,,,20619.0,,,,,,,,647288.0,235834.0,222846.0,146466.0,146466.0,146466.0
0417803051,2015,62000.0,,1377737.0,2623939.0,,,1315737.0,,,,675607.0,1246201.0,,2623939.0,,,1425607.0,14894.0,,1183437.0,76925.0,322851.0,570594.0,19575.0,,,764085.0,,,,,337137.0,178944.0,3548.0,,1746.0,,,,15640.0,,,69470.0,,,,,,,,,,,17342.0,,,,,,,,624539.0,103162.0,85111.0,69470.0,69470.0,69470.0
0417803051,2016,62000.0,,1376417.0,2196819.0,,,1314417.0,,,,625603.0,820401.0,,2196819.0,,,1380976.0,15029.0,,800813.0,129104.0,72860.0,194798.0,,,,598849.0,,,,,339299.0,152669.0,6169.0,,1651.0,,,,,,,,,,,,,,,,,,10931.0,,,,,,1320.0,,503970.0,4180.0,-1320.0,-1320.0,-1320.0,-1320.0
0417803051,2017,62000.0,,1388296.0,2489343.0,,,1326296.0,,,,613368.0,1101046.0,,2489343.0,,1319835.0,1304805.0,15029.0,,1169508.0,102909.0,546100.0,487677.0,,,,520498.0,,,,,380019.0,150889.0,,,12292.0,,36622.0,,1326.0,,,11780.0,,,120000.0,,,,,,,,5523.0,5523.0,,,,,,,707407.0,164206.0,133107.0,131780.0,131780.0,131780.0
0417803051,2018,62000.0,,1234490.0,2251604.0,,,1172490.0,,,,604782.0,1017114.0,,2251604.0,,1277898.0,1259921.0,17977.0,,973706.0,88519.0,137751.0,412331.0,445.0,,,746990.0,,,,,479378.0,192268.0,,,7777.0,,23048.0,,542.0,,,26193.0,180000.0,,180000.0,,,,,,,,16226.0,16226.0,,,,,180000.0,,892982.0,213557.0,206735.0,206193.0,206193.0,206193.0
0417803051,2019,62000.0,,1340095.0,2131327.0,,,1278095.0,,,,524173.0,791232.0,,2131327.0,,1169569.0,1151727.0,17842.0,,961757.0,93123.0,113661.0,267058.0,5662.0,,,749308.0,,,,,536711.0,155896.0,,,8283.0,,22391.0,,41463.0,,,105605.0,,,,,,,,,,,11896.0,11896.0,1250.0,1250.0,,,,,858455.0,157563.0,147068.0,105605.0,105605.0,105605.0
0417803051,2020,62000.0,,415173.0,818965.0,,,353173.0,,,,55415.0,403791.0,,818965.0,,124627.0,121679.0,2948.0,,694338.0,154166.0,226638.0,348376.0,4218.0,,,309315.0,,,,,239744.0,31346.0,,,1456.0,,9563.0,226697.0,,,,,866150.0,,,,,,,,,,20072.0,20072.0,,,,,924921.0,,429964.0,-69280.0,-58771.0,-58771.0,-58771.0,-58771.0
0417803051,2021,62000.0,62000.0,419331.0,1266122.0,,,357331.0,,,,27794.0,846791.0,,1266122.0,13361.0,114982.0,98673.0,2948.0,,1151139.0,166265.0,192798.0,795890.0,5568.0,23106.0,526181.0,260324.0,,,,,584788.0,68463.0,,,10051.0,,3200.0,4649.0,146.0,,,4157.0,0.0,,525000.0,,,,,,,,21557.0,21557.0,,,,,0.0,,1178900.0,510946.0,529303.0,529157.0,529157.0,529157.0
0417803051,2022,62000.0,62000.0,425398.0,1413979.0,,,363398.0,0.0,,,5585.0,988580.0,,1413979.0,14456.0,99341.0,81936.0,2948.0,,1314638.0,276009.0,286299.0,951864.0,810.0,31130.0,126181.0,625336.0,,,,,723085.0,48480.0,,,4215.0,,2961.0,,7748.0,,,6067.0,,480000.0,480000.0,,,,,,,,20847.0,20847.0,,,,,,,1251711.0,475929.0,493815.0,486067.0,486067.0,486067.0
0417803051,2023,62000.0,62000.0,333576.0,1487267.0,,,271576.0,0.0,,,0.0,1153690.0,,1487267.0,10528.0,190201.0,176724.0,2948.0,,1297066.0,298094.0,299573.0,1153690.0,80403.0,0.0,0.0,618993.0,,,,,809866.0,41734.0,,,3989.0,,1438.0,3626.0,27805.0,,,0.0,200000.0,300000.0,100000.0,,,,,,,,25539.0,25539.0,13500.0,13500.0,,,91822.0,,1071098.0,211882.0,235983.0,208177.0,208177.0,208177.0
0417838980,2013,234003.0,,289315.0,522855.0,,,38061.0,17250.0,,,74743.0,233540.0,,522855.0,,,167438.0,,,355417.0,119110.0,110866.0,158718.0,4705.0,77.0,,120734.0,,,,,277264.0,15076.0,,,5551.0,,,,1766.0,,,1000.0,248986.0,,,,,,,,,,235.0,,,,,,238419.0,,334268.0,36375.0,20016.0,18250.0,18250.0,28817.0
0417838980,2014,234003.0,,302817.0,483157.0,,,52238.0,16575.0,,,65401.0,180339.0,,483157.0,,,177389.0,,,305767.0,47550.0,47914.0,114435.0,6406.0,502.0,,203895.0,,,,,299556.0,25673.0,,,5144.0,,,,3333.0,,,14177.0,,,,,,,,,,,269.0,,,,,,,,366536.0,36161.0,16835.0,13501.0,13501.0,30752.0
0417838980,2015,234003.0,,311607.0,474565.0,,,61512.0,16091.0,,,55687.0,162958.0,,474565.0,,,158914.0,,,315651.0,52131.0,114922.0,107270.0,4849.0,,,143748.0,,,,,300253.0,20609.0,3363.0,,5769.0,,,,2130.0,,,9273.0,,,,,,,,,,,40.0,,,,,,,,351000.0,21003.0,10919.0,8789.0,8789.0,25364.0
0417838980,2016,234003.0,,315559.0,455455.0,,,65662.0,15893.0,,,45587.0,139895.0,,455455.0,,,143184.0,,,312270.0,66056.0,53513.0,94308.0,4929.0,,,187770.0,,,,,256279.0,19114.0,0.0,,6248.0,,,,415.0,,,4150.0,,,,,,,,,,,41.0,,,,,,,,295986.0,14345.0,4367.0,3952.0,3952.0,20044.0
0417838980,2017,234003.0,,340846.0,477361.0,,,92338.0,14504.0,,,35085.0,136514.0,,477361.0,,128331.0,128331.0,,,349029.0,15764.0,212781.0,101429.0,9798.0,,,110684.0,,,,,272089.0,18471.0,,,4640.0,,9045.0,,12744.0,,,26676.0,,,2500.0,,,,,,,,2661.0,2661.0,,,,,,,342118.0,46915.0,40531.0,27787.0,27787.0,43681.0
0417838980,2018,234003.0,,392905.0,543719.0,,,147535.0,11366.0,,,24165.0,150814.0,,543719.0,,120082.0,120082.0,,,423636.0,85145.0,144356.0,126648.0,5635.0,,,188499.0,,,,,265585.0,15749.0,,,4457.0,,8248.0,,20278.0,,,55196.0,,,10710.0,,,,,,,,10.0,10.0,413.0,413.0,,,,,377076.0,91284.0,83047.0,62768.0,62768.0,77273.0
0417838980,2019,234003.0,,437912.0,539233.0,,,192542.0,11366.0,,,12810.0,101321.0,,539233.0,,158601.0,158601.0,,,380631.0,20924.0,138715.0,88510.0,4882.0,,,216108.0,,,,,231187.0,47970.0,,,7977.0,,10238.0,,17391.0,,,45007.0,,,,,,,,,,,9.0,9.0,8471.0,8471.0,,,,,359762.0,72627.0,62398.0,45007.0,45007.0,56373.0
0417838980,2020,234003.0,234003.0,474374.0,560008.0,,,239321.0,1049.0,,,1004.0,85633.0,,560008.0,,125329.0,125329.0,,,434679.0,70534.0,48478.0,84628.0,4361.0,,,311304.0,,,,,166745.0,33272.0,,,4534.0,,3709.0,,22642.0,,,77640.0,,,,,,,,,,,3700.0,3700.0,,,,30861.0,,,263666.0,59113.0,59104.0,36462.0,67324.0,78690.0
0417838980,2021,234003.0,234003.0,514287.0,562427.0,,,279234.0,1049.0,,,,48139.0,,562427.0,,105351.0,105351.0,,,457075.0,13200.0,65848.0,48117.0,4174.0,21.0,,373852.0,,,,,134403.0,28438.0,-1606.0,,8255.0,,11249.0,,18860.0,,,39913.0,,,,,,,,,,,2788.0,2788.0,,,,,,,236724.0,67234.0,58773.0,39913.0,39913.0,40962.0
0417838980,2022,234003.0,234003.0,522118.0,619154.0,,,287064.0,1049.0,,,,97036.0,,619154.0,,82106.0,82106.0,,,537048.0,94588.0,106653.0,97036.0,10601.0,,,325204.0,,,,,132293.0,24404.0,,,4570.0,,2351.0,,16519.0,,,34074.0,26244.0,26244.0,,,,,,,,,2810.0,2810.0,,,,,26244.0,,211403.0,50134.0,50593.0,34074.0,34074.0,35124.0
0417842247,2014,64452.0,,250028.0,308466.0,,,18050.0,167525.0,,,15848.0,58437.0,,308466.0,,,24026.0,,88535.0,284439.0,,158988.0,42589.0,,,34157.0,2757.0,,,,,,13364.0,,,3479.0,,,,7512.0,,,,,,,,,,,,,,10216.0,,,,,,,,40366.0,23522.0,31303.0,23790.0,23790.0,167525.0
0417842247,2015,64452.0,,265839.0,349997.0,,,18050.0,183337.0,,,11929.0,84157.0,,349997.0,,,14453.0,,88535.0,335543.0,,207606.0,72227.0,,,6183.0,33218.0,,,,,,12074.0,,,4407.0,,,,5581.0,,,,,,,,,,,,,,8513.0,,,,,,,,30470.0,13987.0,21393.0,15811.0,15811.0,183337.0
0417842247,2016,64452.0,,313474.0,374188.0,,,18050.0,230971.0,,,7924.0,60714.0,,374188.0,,7480.0,7480.0,,88535.0,366707.0,,156607.0,26790.0,,26000.0,100011.0,21553.0,,,,,8540.0,6972.0,,,883.0,,,,18607.0,,,,,,,,,,,,,,11885.0,,,,,,,,71830.0,55434.0,66242.0,47634.0,47634.0,230971.0
0417842247,2017,64452.0,,326431.0,375204.0,0.0,0.0,18050.0,243928.0,0.0,,9482.0,48773.0,,375204.0,0.0,7121.0,7121.0,0.0,92192.0,368082.0,,197261.0,39291.0,0.0,0.0,0.0,78629.0,,0.0,,,29742.0,4272.0,0.0,,3479.0,0.0,1365.0,0.0,4654.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,20262.0,20262.0,,0.0,0.0,0.0,0.0,0.0,36208.0,-1285.0,17611.0,12956.0,12956.0,243928.0
0417842247,2018,64452.0,,369013.0,557077.0,0.0,0.0,18050.0,286511.0,0.0,,8780.0,188064.0,,557077.0,0.0,9831.0,9831.0,0.0,95999.0,547246.0,135558.0,262613.0,149559.0,0.0,29724.0,0.0,53074.0,,,,,16230.0,6018.0,0.0,,6772.0,0.0,1857.0,0.0,10764.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,5387.0,5387.0,,0.0,0.0,0.0,0.0,0.0,78839.0,49817.0,53347.0,42582.0,42582.0,286511.0
0417842247,2019,64452.0,,219013.0,365162.0,0.0,0.0,18050.0,136511.0,0.0,,12785.0,146148.0,,365162.0,0.0,22430.0,22430.0,0.0,99964.0,342732.0,,147996.0,133363.0,2087.0,0.0,0.0,92683.0,,,,,162.0,6935.0,0.0,,4833.0,0.0,2781.0,0.0,11053.0,0.0,0.0,,180755.0,,0.0,0.0,,,,,,,9812.0,9812.0,,0.0,0.0,0.0,0.0,0.0,46710.0,34778.0,41809.0,30755.0,30755.0,317266.0
0417842247,2020,64452.0,64452.0,221612.0,269400.0,,,18050.0,139110.0,,,4086.0,47787.0,,269400.0,,15995.0,15995.0,,102094.0,253405.0,,77502.0,43700.0,2599.0,,65200.0,6008.0,,,,,0.0,6435.0,,,3577.0,,1087.0,,3143.0,,,,0.0,,,,,,,,,,4129.0,4129.0,,,,,,,12713.0,2700.0,5742.0,2599.0,2599.0,139110.0
0417842247,2021,64452.0,64452.0,172042.0,266921.0,,,6445.0,101144.0,,,6051.0,94879.0,,266921.0,,20155.0,20155.0,,0.0,246766.0,,150697.0,88828.0,2340.0,,90200.0,3527.0,,,,,,7839.0,,,3449.0,,961.0,,4577.0,,,,81223.0,81223.0,,,,,,,,,87.0,87.0,,,,11605.0,,,48393.0,37104.0,36230.0,31652.0,43257.0,182367.0
0417842247,2022,64452.0,64452.0,235581.0,271194.0,,,6445.0,164683.0,,,2028.0,35612.0,,271194.0,,30236.0,30236.0,,,240958.0,,135907.0,33584.0,443.0,,97700.0,6907.0,,,,,,8223.0,1106.0,,2544.0,,940.0,,29107.0,,,,13000.0,13000.0,,,,,,,,,148.0,148.0,,,,0.0,,,118312.0,106439.0,105646.0,76539.0,76539.0,177683.0
0417842247,2023,64452.0,64452.0,270607.0,343489.0,,,41471.0,164683.0,,,16268.0,72881.0,,343489.0,,92209.0,92164.0,45.0,,251279.0,,113726.0,56613.0,670.0,,133464.0,3417.0,,,,,,17574.0,0.0,,5850.0,,1040.0,,38236.0,,,35026.0,25406.0,25406.0,,,,,,,,,283.0,283.0,,5000.0,,,,,122851.0,99425.0,98668.0,60432.0,60432.0,225116.0
0417860756,2012,3378296.0,,4417365.0,12699762.0,,497465.0,536052.0,5551.0,,,957070.0,8282397.0,,12699762.0,11718.0,,2981571.0,2466621.0,,7239851.0,4589869.0,2079836.0,7325326.0,270509.0,,,299635.0,4503267.0,,,3622376.0,4173472.0,723007.0,31132.0,,143208.0,,,,2101.0,,11308.0,30259.0,,,,,,13060409.0,,,,148916.0,29701.0,,16195.0,,,,,,,116609.0,24813.0,22712.0,11403.0,35811.0
0417860756,2014,2466239.0,,3606438.0,10064163.0,,498251.0,387269.0,254677.0,,,1004152.0,6457724.0,,10064163.0,11472.0,,2201946.0,2467408.0,,5383335.0,3480157.0,1197393.0,5453571.0,241172.0,,,464612.0,6879254.0,,,1558529.0,2936765.0,260587.0,,,48206.0,,,,2158.0,,13673.0,,,,,,,11754403.0,,,,95809.0,40.0,,66720.0,,,,,,,166869.0,34752.0,32594.0,18920.0,254677.0
0417860756,2015,2466239.0,,3535257.0,10818329.0,,413251.0,399861.0,255904.0,,,1958674.0,7283071.0,,10818329.0,9768.0,,2905365.0,2382408.0,,5520787.0,3657354.0,1854536.0,5324396.0,,,,8896.0,9662110.0,,,1682130.0,2979654.0,256488.0,,,66672.0,,,,0.0,,12592.0,,,,,,,14540900.0,,,,134759.0,85140.0,,16896.0,,,,,,,28603.0,13818.0,13819.0,1227.0,255904.0
0417860756,2016,2466239.0,,3628574.0,14513434.0,,413252.0,410113.0,338970.0,,,1462002.0,10884860.0,,14513434.0,4109.0,5224820.0,2838303.0,2382408.0,,9288614.0,6859015.0,2179821.0,9422858.0,,,,249778.0,10097823.0,,,1680918.0,3374402.0,301901.0,,,139714.0,,,,423.0,,10251.0,,,,,,,12278342.0,,3490243.0,,102212.0,1.0,,,,,,,,,276039.0,93739.0,93316.0,83065.0,338970.0
0417860756,2017,2466239.0,,3661245.0,17510118.0,,413252.0,419870.0,361884.0,,,1280510.0,13848873.0,,17510118.0,121.0,5578327.0,3144798.0,2433408.0,,11931791.0,6030172.0,5313211.0,12568363.0,,,,588408.0,10280181.0,,,1888939.0,3569092.0,297206.0,,,157684.0,,218755.0,,3394.0,,9757.0,,,,,,,16291974.0,,-596913.0,557250.0,195384.0,227.0,227.0,,,,,,,,254593.0,36065.0,32671.0,22914.0,361884.0
0417860756,2018,2466239.0,,2322297.0,16700425.0,,413252.0,426984.0,-984178.0,,,1427666.0,14378128.0,,16700425.0,,5694418.0,3262010.0,2432408.0,1284214.0,11006007.0,5793629.0,3590722.0,12655373.0,131139.0,295089.0,,206303.0,11554269.0,,,2082950.0,3351536.0,321916.0,125000.0,,189068.0,,298299.0,398573.0,3737.0,,7114.0,,,,,,,17096832.0,,-181988.0,,62479.0,6520.0,6520.0,2556.0,2556.0,,,,,,-1043432.0,-1335211.0,-1338948.0,-1346062.0,-984178.0
0417860756,2019,2466239.0,,2566096.0,19635798.0,,413252.0,435539.0,-748934.0,,,1192450.0,17069702.0,,19635798.0,,5661577.0,3229169.0,2432408.0,1261714.0,13974221.0,7519711.0,4793425.0,15877252.0,28805.0,,,370566.0,9255781.0,,,1781757.0,3197507.0,272980.0,114477.0,,364748.0,,418943.0,3053.0,3423.0,,8555.0,,,,,,,13456971.0,,1542017.0,,204229.0,5538.0,5538.0,447713.0,447713.0,,,,,,660627.0,247222.0,243799.0,235244.0,-748934.0
0417860756,2020,2466239.0,2466239.0,2614154.0,20843752.0,,413252.0,435539.0,-700876.0,,,1079751.0,18229598.0,,20843752.0,,5638837.0,3053280.0,2585557.0,500000.0,15204915.0,8209043.0,6370159.0,16970796.0,34825.0,179052.0,,90888.0,6172561.0,,,1348817.0,3103262.0,207917.0,,,300591.0,,645867.0,,2135.0,,,,,,,,,10988500.0,,264773.0,,255356.0,44516.0,44516.0,276063.0,276063.0,,,,,,651544.0,50193.0,48058.0,48058.0,-700876.0
0417879661,2014,62000.0,,970968.0,1447149.0,,,692885.0,216083.0,,,70881.0,476181.0,,1447149.0,,,293740.0,,,1153409.0,96758.0,554043.0,404996.0,,304.0,,502608.0,,1465321.0,,,404893.0,51756.0,,,6080.0,,,,94494.0,,,,160000.0,,70000.0,,,2152506.0,,,,,41265.0,,,,,,,,764620.0,301891.0,328960.0,234466.0,234466.0,446083.0
0417879661,2015,62000.0,,1175125.0,1507907.0,,,785885.0,327240.0,,,61306.0,332782.0,,1507907.0,,,299376.0,,30000.0,1208531.0,4083.0,486037.0,271476.0,,0.0,,688411.0,,1641903.0,,,384029.0,58518.0,,,7578.0,,,,132153.0,,93000.0,,,,50000.0,,,2500376.0,,,,,9591.0,,,,,,,,834136.0,384011.0,386310.0,254157.0,161157.0,377240.0
0417879661,2016,62000.0,,1368041.0,1893620.0,,,878885.0,427156.0,,,157178.0,525579.0,,1893620.0,,492963.0,492963.0,,25300.0,1400657.0,4621.0,806968.0,368401.0,1103.0,,,562665.0,,1412122.0,,,396634.0,65578.0,,,12454.0,,4786.0,665.0,123760.0,,93000.0,,,,90000.0,,,2288284.0,,,,,10631.0,10631.0,,,,,,,876162.0,400831.0,406676.0,282916.0,189916.0,517156.0
0417879661,2017,62000.0,,1535648.0,2119617.0,,,940885.0,532763.0,,,117127.0,583969.0,,2119617.0,,526780.0,526780.0,,21300.0,1592837.0,4311.0,486401.0,466842.0,21103.0,,,1059722.0,,1787271.0,,,404172.0,68604.0,,,30320.0,,5270.0,1020.0,106479.0,,62000.0,,,,,,,2459626.0,,,,,38335.0,38335.0,,,,,,,745137.0,241021.0,274086.0,167607.0,105607.0,532763.0
0417879661,2018,62000.0,,1609220.0,2627197.0,,,1163685.0,383535.0,,,755445.0,1017977.0,,2627197.0,,1239839.0,1239839.0,,16900.0,1387358.0,4463.0,602449.0,262532.0,51793.0,,,711753.0,,,,,393394.0,212524.0,,,14652.0,,5835.0,1941.0,65730.0,,222800.0,,,,,,,,,,,,10504.0,10504.0,700.0,700.0,,,,,757144.0,134633.0,139302.0,73572.0,-149228.0,383535.0
0417879661,2019,62000.0,,1697709.0,2799270.0,,,1002885.0,632824.0,,,642280.0,1101561.0,,2799270.0,4671.0,1448112.0,1443441.0,,12500.0,1351158.0,4463.0,770099.0,459281.0,793.0,,,563303.0,,,,,396611.0,126202.0,,,15065.0,,11955.0,1397.0,61938.0,,,186000.0,,,80000.0,,,,,,,,13426.0,15994.0,2568.0,,,346800.0,,,765663.0,226388.0,230427.0,168489.0,515289.0,898824.0
0417879661,2020,62000.0,62000.0,1706056.0,2878367.0,,,1002885.0,641171.0,,,543006.0,1172311.0,,2878367.0,3671.0,1444815.0,1441144.0,,8100.0,1433552.0,4463.0,780544.0,628516.0,11663.0,789.0,,628782.0,,,,,347580.0,155358.0,,,53969.0,,17444.0,,72033.0,,,,,,40000.0,,,,,,,,9394.0,9394.0,5000.0,5000.0,,,,,685337.0,128430.0,120380.0,48347.0,48347.0,681171.0
0417879661,2021,62000.0,62000.0,1759835.0,2950343.0,,,1055039.0,642796.0,,17385.0,546613.0,1173123.0,,2950343.0,2671.0,1357025.0,1354354.0,,8100.0,1593318.0,15700.0,1035805.0,626510.0,11060.0,,,522653.0,,,,,387110.0,161662.0,,,17864.0,,11039.0,,76753.0,17385.0,52154.0,124000.0,,310000.0,310000.0,,,,,,,,8955.0,8955.0,69539.0,69539.0,,124000.0,,,1026637.0,460001.0,457917.0,363779.0,435625.0,1076796.0
0417879661,2022,62000.0,62000.0,1758312.0,3179179.0,,,1053121.0,643190.0,,16484.0,546152.0,1404382.0,,3179179.0,3816.0,1510257.0,1506440.0,,8100.0,1668922.0,36345.0,1089758.0,858229.0,14497.0,,,520221.0,,,,,435763.0,147894.0,,,19207.0,,11970.0,,32932.0,,,,,290000.0,290000.0,,,,,,,,4741.0,4741.0,21250.0,21250.0,639.0,1917.0,,,930864.0,327999.0,320769.0,288476.0,290394.0,933190.0
0417887084,2014,154000.0,,748011.0,1207773.0,,,1532731.0,-938719.0,,,,459761.0,,1207773.0,,,842618.0,3997.0,,361157.0,,361157.0,459761.0,,,,,,,,,115816.0,81390.0,,,112506.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,185799.0,-123914.0,-124336.0,-124336.0,-124336.0,-938719.0
0417887084,2015,154000.0,,687739.0,1145856.0,,,1532731.0,-998991.0,,,,458116.0,,1145856.0,,,846370.0,3997.0,,295487.0,,280507.0,458116.0,,,,14980.0,,,,,82112.0,75938.0,,,14582.0,,,,,,,,,,,,,,,,,,153.0,,,,,,,,112819.0,-59814.0,-60271.0,-60271.0,-60271.0,-998991.0
0417887084,2016,154000.0,,1079878.0,1590091.0,,,1532731.0,-606852.0,,,,510212.0,,1590091.0,,,1005537.0,3997.0,,580556.0,,488390.0,510212.0,,,,92166.0,,,,,54390.0,106307.0,,,13266.0,,,,,,,,,,,,,,,,,,219.0,,,,,,,,567660.0,393695.0,392138.0,392138.0,392138.0,-606852.0
0417887084,2017,154000.0,,1064424.0,1428206.0,,,1532731.0,-622307.0,,,,363782.0,,1428206.0,,942309.0,938311.0,3997.0,,485897.0,,418840.0,363782.0,,,,67057.0,,,,,68722.0,117823.0,,,12316.0,,893.0,,,,,,,,,,,,,,,,154.0,154.0,,,,,,,184145.0,-14715.0,-15454.0,-15454.0,-15454.0,-622307.0
0417887084,2018,154000.0,,1074479.0,1480953.0,,,1532731.0,-612252.0,,,,406474.0,,1480953.0,,984512.0,980514.0,3997.0,,496441.0,,461279.0,406474.0,,,,35161.0,,,,,87253.0,114531.0,,,17542.0,,836.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,230218.0,10891.0,10055.0,10055.0,10055.0,-612252.0
0417887084,2019,154000.0,,1082818.0,1238477.0,,,1532731.0,-603912.0,,,,155658.0,,1238477.0,,892059.0,888061.0,3997.0,,346418.0,,332012.0,155658.0,630.0,,,13776.0,,,,,66600.0,101379.0,,,14532.0,,1237.0,,,,,,,,,,,,,,,,276.0,276.0,,,,,,,191813.0,9300.0,8339.0,8339.0,8339.0,-603912.0
0417887084,2020,154000.0,154000.0,1007386.0,1231071.0,,,1532731.0,-679345.0,,,,223684.0,,1231071.0,,806031.0,802034.0,3997.0,,425039.0,,414806.0,223684.0,,,,10232.0,,,,,57016.0,88027.0,,,21509.0,,5802.0,,,,,,,,,,,,,,,,,,,,,,,,96924.0,-69629.0,-75432.0,-75432.0,-75432.0,-679345.0
0417887084,2021,154000.0,154000.0,1398454.0,1559529.0,,,1532731.0,-288276.0,,,,161074.0,,1559529.0,,786914.0,782917.0,3997.0,,772614.0,,623261.0,161074.0,107118.0,,,42234.0,,,,,42465.0,103116.0,,,32368.0,,5354.0,135.0,,,,,,,,,,,,,,,9.0,9.0,,,,,,,574499.0,396412.0,391068.0,391068.0,391068.0,-288276.0
0417887084,2022,154000.0,154000.0,1220305.0,1458936.0,,,1532731.0,-466425.0,,,91309.0,238630.0,,1458936.0,,702403.0,698405.0,3997.0,,756532.0,,624827.0,147320.0,131063.0,,,642.0,,,,,76814.0,96011.0,,,24803.0,,5454.0,777.0,,,,,,,,,,,,,,,3597.0,3597.0,,,,,,,22115.0,-176291.0,-178148.0,-178148.0,-178148.0,-466425.0
0417887084,2023,154000.0,154000.0,1121857.0,1294599.0,,,1532731.0,-564874.0,,,55178.0,172742.0,,1294599.0,,614370.0,610372.0,3997.0,,680229.0,,545474.0,117564.0,131063.0,,,3690.0,,,,,42922.0,88032.0,,,23736.0,,4835.0,,,,,,,,,,,,,,,,133.0,133.0,,,,,,,60945.0,-93746.0,-98448.0,-98448.0,-98448.0,-564874.0
0417897576,2012,376798.0,,874648.0,2687253.0,,17312.0,480537.0,,,60565.0,49088.0,1752039.0,,2687253.0,,,394514.0,446.0,,2292292.0,551237.0,1565301.0,1700537.0,11809.0,2413.0,,163943.0,,,,,1533294.0,95177.0,,,27108.0,,,,1374.0,,,14162.0,,,,,,,,,,,4641.0,,4958.0,,242.0,,,,1656533.0,28303.0,15294.0,14162.0,14162.0,14162.0
0417897576,2013,376798.0,,629057.0,2196987.0,,17312.0,480537.0,-245590.0,,10565.0,225479.0,1557363.0,,2196987.0,,,364933.0,446.0,,1831607.0,557645.0,1086903.0,1329884.0,14807.0,2000.0,,172251.0,,,,,1681200.0,99203.0,,,21601.0,,,,632.0,,,,,,,,,,,,,,4265.0,,,,,,,,1516200.0,-235804.0,-244957.0,-245590.0,-245590.0,-245590.0
0417897576,2014,376798.0,,500474.0,1659149.0,,17312.0,534987.0,-428623.0,,10565.0,220220.0,1148110.0,,1659149.0,,,322040.0,446.0,,1336663.0,468183.0,743921.0,925352.0,17959.0,2536.0,,106599.0,,,,,1646923.0,85615.0,,,23772.0,,,,619.0,,,54450.0,,,,,,,,,,,6605.0,,81646.0,,,,,,1571389.0,-184922.0,-127963.0,-128583.0,-128583.0,-374173.0
0417897576,2016,469218.0,,584371.0,1772146.0,,,382243.0,-267090.0,,,101742.0,1187775.0,,1772146.0,,,223248.0,25.0,,1548872.0,661124.0,530154.0,1085798.0,547.0,234.0,,357047.0,,,,,1315774.0,107423.0,,,31339.0,,,,0.0,,,,,,,,,,,,,,2437.0,,,,,,,,1496915.0,40934.0,19293.0,19292.0,19292.0,-267090.0
0417897576,2017,469218.0,,22965.0,1564874.0,,,382243.0,-828496.0,,,69327.0,1541909.0,,1564874.0,1260.0,207489.0,206204.0,25.0,,1357384.0,688305.0,521001.0,1472348.0,1244.0,234.0,,146832.0,,,,,1327883.0,98835.0,,,33078.0,,44341.0,12459.0,645.0,,,,,,,,,,,,,,331.0,331.0,14657.0,14657.0,,,,,955505.0,-516750.0,-560761.0,-561406.0,-561406.0,-828496.0
